País de Origen,Entidad federativa,Total 2006,Total 2007,Total 2008,Total 2009,Total 2010,Total 2011,Total 2012,Total 2013,Total 2014,Total 2015,Total 2016,Total 2017,Total 2018,Total 2019,Total 2020,Total 2021,Total 2022,Total 2023,Total general
Brasil,Oaxaca,0.0,0.0,C,C,0.0,0.0,C,C,0.0,C,C,C,C,C,0.0,0.0,0.0,0.0,1.5
Brasil,Puebla,2.4,0.2,5.6,C,C,C,C,3.8,0.8,0.5,C,C,C,C,1.9,3.4,C,C,48.7
Brasil,Querétaro,5.6,-2.9,43.2,C,101.8,154.4,31.7,79.5,60.1,115.6,50.1,-69.5,10.0,38.1,182.0,88.8,49.8,C,951.0
Brasil,Quintana Roo,0.1,C,C,0.0,C,0.2,0.9,0.5,C,0.7,1.0,0.4,0.8,0.2,0.3,2.2,2.7,C,10.8
Brasil,San Luis Potosí,6.3,-38.5,C,2.2,11.2,24.2,17.9,8.3,-9.2,C,13.4,C,C,0.0,C,C,C,C,100.2
Brasil,Sinaloa,0.0,0.0,0.0,0.0,C,0.0,6.7,C,C,C,C,C,1.5,C,C,C,C,0.0,13.3
Brasil,Sonora,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,C,0.0,0.0,0.0,0.0,0.0,C
Brasil,Tabasco,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,C,0.0,0.0,0.0,0.0,0.0,1.1
Brasil,Tamaulipas,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C,61.3,0.0,0.0,0.0,0.0,64.5
Brasil,Tlaxcala,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,C,0.0,C,C,0.0,0.0,0.9
Brasil,Veracruz de Ignacio de la Llave,C,C,C,57.8,-9.3,181.7,413.9,-1.9,460.9,989.6,698.4,-193.5,-31.1,34.6,179.9,119.1,-292.6,4.7,"2,624.5"
Brasil,Yucatán,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.2,C,C,C,0.0,C,1.2,0.3,C,3.1
Brasil,Zacatecas,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,C,0.0,0.0,0.0,0.0,0.0,C
Canadá,Aguascalientes,2.3,2.3,C,2.9,12.1,0.9,0.7,-1.0,C,C,C,1.7,C,C,C,C,C,C,35.1
Canadá,Baja California,5.8,5.9,8.8,8.4,2.3,1.7,2.2,4.8,0.6,6.2,18.2,5.3,1.6,7.2,71.6,8.4,37.8,7.0,203.9
Canadá,Baja California Sur,24.8,26.1,26.1,7.6,36.0,45.9,97.7,46.6,42.8,13.4,20.0,21.1,27.7,10.2,26.4,24.0,34.1,10.4,540.8
Canadá,Campeche,1.3,1.4,C,C,C,0.1,0.4,C,C,1.1,C,1.4,C,2.5,C,C,4.7,C,29.4
Canadá,Chiapas,2.0,2.1,C,C,C,0.2,2.5,C,0.3,C,C,5.0,C,3.0,3.5,25.2,C,C,59.8
Canadá,Chihuahua,55.1,185.7,811.4,351.9,191.5,137.2,-39.9,525.5,307.8,234.5,388.3,421.1,141.4,107.5,56.1,378.9,407.3,19.2,"4,680.8"
Canadá,Ciudad de México,140.4,210.3,261.4,625.8,286.7,195.8,-37.2,175.5,240.0,143.6,106.4,73.5,215.5,"1,745.1",532.8,197.7,467.9,340.2,"5,921.4"
Canadá,Coahuila de Zaragoza,88.0,42.8,171.1,174.1,93.2,270.0,116.7,72.4,201.0,72.8,96.5,800.1,"1,443.7",-156.8,43.6,-105.6,44.9,5.2,"3,473.6"
Canadá,Colima,3.0,3.6,1.3,12.3,189.6,79.5,-36.2,-115.3,161.3,41.0,41.1,76.9,27.7,5.1,-14.3,50.0,62.2,C,589.7
Canadá,Durango,34.7,211.7,42.7,93.2,237.6,-28.9,82.6,271.2,52.0,-21.2,91.1,18.0,225.4,80.9,532.2,315.4,297.3,C,"2,537.6"
Canadá,Estado de México,58.6,101.5,137.0,75.9,33.3,21.6,6.0,57.5,67.8,47.7,229.2,56.0,465.5,127.1,327.6,47.6,388.3,C,"2,333.7"
Canadá,Guanajuato,7.0,46.1,177.8,37.6,17.0,22.0,3.2,89.5,140.4,47.6,27.3,302.6,518.0,-160.5,1.2,31.8,68.3,C,"1,384.2"
Canadá,Guerrero,94.5,18.9,460.1,44.8,43.8,41.8,59.4,417.0,389.6,4.0,85.6,296.1,347.7,145.6,154.0,394.5,184.5,3.8,"3,185.7"
Canadá,Hidalgo,2.6,2.8,2.6,6.0,4.7,2.6,9.3,68.8,33.3,73.9,286.7,195.6,30.7,52.3,123.7,139.0,401.8,C,"1,438.2"
Canadá,Jalisco,32.8,41.1,32.9,50.4,68.2,60.0,45.3,79.4,147.7,51.2,22.2,195.0,117.2,28.1,342.1,164.1,360.7,24.4,"1,862.8"
Canadá,Michoacán de Ocampo,4.1,4.5,C,C,C,0.3,1.0,3.4,0.4,3.4,C,5.5,C,C,C,C,C,C,51.6
Canadá,Morelos,3.9,3.8,3.5,4.8,1.0,1.8,6.7,8.6,7.1,6.7,8.4,9.9,14.0,12.1,C,C,-23.8,C,81.7
Canadá,Nayarit,19.0,42.4,89.0,34.1,49.6,39.8,26.1,24.1,38.4,12.8,13.8,7.0,22.1,28.0,685.7,96.3,318.0,6.5,"1,552.6"
Canadá,Nuevo León,18.2,31.7,16.0,35.2,7.3,68.3,12.5,31.1,43.5,76.1,128.1,39.1,179.7,56.6,47.8,3.6,40.5,44.3,879.8
Canadá,Oaxaca,8.9,10.5,15.3,6.8,7.2,42.2,9.5,38.2,5.6,7.4,3.8,6.6,-52.2,7.9,143.3,-69.1,70.5,13.0,275.3
Canadá,Puebla,4.0,7.9,11.9,27.8,7.0,20.9,12.7,21.4,16.1,18.2,138.4,54.0,50.9,82.1,134.2,21.7,145.1,C,781.8
Canadá,Querétaro,65.8,-14.3,233.5,213.8,267.6,114.5,134.9,125.0,154.8,56.0,89.3,186.6,163.6,84.1,43.6,244.5,120.9,4.8,"2,288.9"
Canadá,Quintana Roo,19.4,21.0,9.6,13.1,22.1,41.3,39.5,25.0,19.8,18.4,13.8,21.8,16.1,28.8,26.5,26.5,70.2,13.3,446.3
Canadá,San Luis Potosí,23.9,3.2,80.7,6.1,71.8,7.2,2.2,5.5,4.8,66.2,136.1,321.4,91.9,75.9,59.2,38.1,95.8,C,"1,094.9"
Canadá,Sinaloa,34.8,36.2,63.8,34.3,57.3,67.4,285.9,468.7,290.8,219.4,245.5,580.2,119.1,72.6,587.3,215.9,677.5,6.2,"4,062.9"
Canadá,Sonora,110.5,-84.6,371.7,63.0,57.8,59.4,16.8,178.4,48.2,2.1,13.3,8.3,19.7,18.6,52.4,10.4,2.9,C,955.2
Canadá,Tabasco,35.0,3.1,C,4.8,C,0.2,0.7,C,C,-0.6,C,3.8,C,C,C,C,6.0,C,77.4
Canadá,Tamaulipas,8.4,9.0,C,14.9,2.4,0.7,3.1,17.1,C,7.9,C,35.4,325.3,212.1,-19.5,98.2,-538.9,C,194.2
Canadá,Tlaxcala,0.7,0.8,C,C,C,0.1,0.2,C,29.3,C,C,6.6,10.2,C,125.9,17.1,251.9,C,600.6
Canadá,Veracruz de Ignacio de la Llave,49.5,7.2,6.1,12.7,8.9,-5.0,51.8,44.7,66.3,32.2,39.8,84.0,189.7,11.7,-12.6,57.3,-212.7,C,441.5
Canadá,Yucatán,5.6,6.7,6.2,7.1,2.4,3.0,3.7,13.7,3.4,5.5,4.0,6.1,3.9,10.2,7.0,6.0,16.3,9.0,119.6
Canadá,Zacatecas,8.6,693.5,"1,483.9",173.9,187.4,22.6,545.1,"2,401.6",470.0,-28.5,208.0,83.5,88.5,383.1,-672.7,834.9,-112.9,C,"6,944.9"
Chile,Aguascalientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Chile,Baja California,C,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,C,0.0,-0.4,C,0.0,0.3
Chile,Baja California Sur,0.0,C,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C,0.0,C,0.4,0.3,0.0,1.4
Chile,Campeche,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Chile,Chihuahua,C,C,0.0,0.0,C,C,C,C,C,C,C,C,C,C,0.0,1.8,C,C,34.0
Chile,Ciudad de México,18.6,4.4,0.2,28.5,37.5,31.1,7.6,26.9,6.9,11.7,24.4,10.8,39.9,4.0,8.0,2.0,8.9,0.0,271.6
Chile,Coahuila de Zaragoza,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,-0.4
Chile,Colima,0.0,0.0,0.0,0.0,0.0,0.0,C,8.4,C,C,0.0,C,C,0.0,C,C,0.0,0.0,5.1
Chile,Durango,C,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C,C,C,0.0,C,C,C,136.0
Chile,Estado de México,4.5,2.4,14.5,2.3,6.7,1.4,2.4,C,4.4,3.5,2.5,5.3,2.8,-3.0,4.8,-1.7,6.9,C,69.9
Chile,Guanajuato,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.3,C,0.0,3.6
Chile,Guerrero,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.0,2.3
Chile,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Chile,Jalisco,16.7,-0.1,0.4,3.9,30.3,23.9,-5.2,63.2,5.5,27.9,-19.2,7.0,26.8,3.6,41.9,3.9,190.2,C,429.9
Chile,Michoacán de Ocampo,3.0,4.5,C,C,C,-0.3,5.7,54.0,9.0,9.2,C,2.2,C,C,C,C,29.5,C,143.9
Chile,Morelos,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,-0.6
Chile,Nayarit,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.1
Chile,Nuevo León,C,C,C,C,C,0.5,C,0.7,-0.1,C,C,0.0,C,C,C,14.8,C,0.0,27.8
Chile,Oaxaca,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Chile,Puebla,0.0,C,0.0,C,C,0.0,0.0,C,0.0,0.0,C,0.0,0.0,C,0.5,0.0,0.0,0.0,0.6
Chile,Querétaro,0.0,0.0,C,C,C,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,-0.1,C,C,1.3
Chile,Quintana Roo,0.3,0.3,0.2,C,C,0.3,C,0.6,C,0.4,0.6,0.7,1.1,2.7,1.5,2.2,2.0,0.4,14.1
Chile,San Luis Potosí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,-0.7
Chile,Sinaloa,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,5.4,C,C,C,0.0,31.9,0.0,50.1
Chile,Sonora,C,C,C,C,C,0.5,1.8,0.0,0.0,0.0,0.0,C,C,C,C,18.8,C,C,254.9
Chile,Tabasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,C
Chile,Tamaulipas,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,-1.8
Chile,Tlaxcala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,C
Chile,Veracruz de Ignacio de la Llave,C,C,0.0,0.0,0.0,C,C,26.7,C,-4.8,C,C,0.0,C,10.2,C,C,0.0,60.4
Chile,Yucatán,C,C,C,C,C,0.0,C,C,0.0,0.0,C,0.0,0.0,0.3,C,0.4,1.1,C,2.9
Chile,Zacatecas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
"China, República Popular de",Aguascalientes,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,2.1,C,C,3.6,C,C,0.0,67.8
"China, República Popular de",Baja California,0.2,1.4,1.1,0.3,2.9,15.6,6.4,5.5,1.4,0.7,4.1,1.8,24.7,8.3,11.2,11.3,9.6,0.9,107.5
"China, República Popular de",Baja California Sur,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,C,0.0,0.0,1.7,6.0,1.5,3.0,6.0,10.8,0.0,30.0
"China, República Popular de",Campeche,C,C,-0.3,C,C,C,0.0,C,C,0.0,0.0,C,C,0.3,0.0,0.0,0.0,0.0,-3.6
"China, República Popular de",Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,0.0,0.3
"China, República Popular de",Chihuahua,C,0.0,0.0,13.4,0.0,0.0,C,C,0.0,4.7,C,-10.1,2.0,1.4,0.7,176.1,75.3,-5.6,264.5
"China, República Popular de",Ciudad de México,24.1,11.9,3.3,4.3,2.4,0.6,26.6,5.6,65.7,10.7,19.3,70.9,65.0,30.0,17.3,120.2,93.7,25.5,597.1
"China, República Popular de",Coahuila de Zaragoza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,9.0,7.0,C,0.0,74.6
"China, República Popular de",Colima,C,C,C,2.3,0.0,C,C,C,0.0,0.0,0.0,0.1,0.0,C,C,C,C,0.0,56.7
"China, República Popular de",Durango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,11.1,C,C,C,C,C,C,C,0.0,33.2
"China, República Popular de",Estado de México,0.1,0.1,C,0.0,0.1,C,0.0,0.1,C,0.0,C,0.5,4.2,0.5,1.3,1.4,9.7,C,24.8
"China, República Popular de",Guanajuato,0.0,0.0,C,0.0,C,C,C,C,C,C,C,C,0.0,C,4.8,0.8,13.6,C,27.3
"China, República Popular de",Guerrero,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,C,0.0,0.6
"China, República Popular de",Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
"China, República Popular de",Jalisco,0.2,0.1,21.2,28.2,30.4,15.4,22.5,36.5,39.5,7.7,24.0,19.8,6.0,4.2,53.4,32.4,7.5,-1.5,347.6
"China, República Popular de",Michoacán de Ocampo,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,C,C,0.0,0.0,C,C,C,0.0,0.7
"China, República Popular de",Morelos,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.0,1.3
"China, República Popular de",Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,C,0.0,0.0,C,0.2,C,0.0,4.9
"China, República Popular de",Nuevo León,0.1,C,C,C,13.6,C,C,C,C,0.1,C,0.6,31.0,19.6,49.1,38.0,39.5,29.4,234.9
"China, República Popular de",Oaxaca,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.0,0.7
"China, República Popular de",Puebla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,0.4,12.2,0.3,C,2.9,C,C,17.6
"China, República Popular de",Querétaro,C,C,C,C,C,0.2,0.0,0.1,0.0,0.0,0.2,16.9,-2.2,-4.1,-5.7,6.5,11.3,C,-30.3
"China, República Popular de",Quintana Roo,C,0.1,0.0,C,0.0,C,0.7,0.3,C,1.6,0.8,0.7,0.6,-1.3,5.4,-6.0,0.8,0.0,4.3
"China, República Popular de",San Luis Potosí,C,0.0,0.0,0.0,C,C,0.0,0.0,C,C,C,-25.9,55.9,-2.0,C,0.0,C,0.0,47.1
"China, República Popular de",Sinaloa,0.0,C,C,C,0.0,C,C,0.0,0.0,0.0,C,0.1,0.2,C,1.7,0.7,C,C,4.4
"China, República Popular de",Sonora,0.0,0.0,C,0.0,C,C,0.0,C,C,0.0,C,C,C,C,C,C,0.9,C,3.7
"China, República Popular de",Tabasco,C,C,10.4,C,C,0.1,0.0,C,C,0.0,C,C,0.0,C,C,0.0,C,0.0,18.4
"China, República Popular de",Tamaulipas,C,C,-1.5,8.4,C,0.5,C,1.2,C,2.1,C,14.3,0.4,1.4,12.0,0.8,C,C,43.5
"China, República Popular de",Tlaxcala,C,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,0.0,-1.1
"China, República Popular de",Veracruz de Ignacio de la Llave,C,C,C,C,C,C,C,C,C,C,0.0,C,C,C,0.0,0.0,C,C,37.9
"China, República Popular de",Yucatán,0.5,0.7,0.4,C,C,C,0.5,C,0.8,0.2,0.4,3.4,13.1,7.6,2.5,9.4,1.5,0.3,42.1
"China, República Popular de",Zacatecas,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,0.0,C,C,C,C,0.0,0.6
Colombia,Aguascalientes,C,C,0.0,C,C,80.0,12.4,-1.9,C,0.1,C,C,0.4,C,0.5,C,C,0.0,98.5
Colombia,Baja California,C,C,0.0,C,C,0.6,0.1,0.0,C,0.2,C,5.0,C,C,2.8,C,3.2,C,17.7
Colombia,Baja California Sur,0.0,0.3,0.0,C,0.0,C,0.1,0.0,0.0,C,0.2,C,0.0,C,C,2.7,0.6,C,4.2
Colombia,Campeche,0.0,C,C,C,0.0,0.2,C,0.3,C,-0.1,C,C,0.0,C,C,C,C,C,1.6
Colombia,Chiapas,C,C,0.0,C,0.0,0.5,C,0.0,C,C,C,C,0.0,0.0,C,0.1,0.0,0.0,2.9
Colombia,Chihuahua,0.0,C,C,0.0,0.0,C,C,0.0,C,C,C,C,0.0,C,C,-0.4,C,0.0,9.7
Colombia,Ciudad de México,45.7,456.0,15.0,7.5,9.9,85.5,19.0,54.7,17.7,101.0,54.4,29.0,55.5,64.5,78.7,35.6,156.0,0.6,"1,286.3"
Colombia,Coahuila de Zaragoza,0.0,C,C,0.0,0.0,C,C,0.0,C,C,C,C,0.0,C,C,C,0.0,0.0,8.0
Colombia,Colima,0.0,C,C,C,0.0,C,C,0.0,C,C,C,C,0.0,0.0,C,C,0.0,0.0,1.9
Colombia,Durango,0.0,C,C,C,C,C,C,0.0,C,C,C,C,0.0,0.0,C,C,0.0,0.0,0.4
Colombia,Estado de México,-1.0,13.3,-8.2,-5.5,0.1,28.1,8.3,37.6,43.4,15.9,71.3,-14.8,-107.0,106.3,1.2,-1.0,-1.0,5.1,192.1
Colombia,Guanajuato,C,C,0.0,C,0.0,0.2,4.2,-0.4,C,0.5,1.3,-0.1,3.7,C,2.2,C,2.9,0.0,17.4
Colombia,Guerrero,0.0,C,0.0,0.0,0.0,C,C,0.0,C,0.1,C,C,0.0,0.0,C,C,0.0,0.0,0.9
Colombia,Hidalgo,0.0,C,C,0.0,C,C,C,0.1,C,0.3,C,C,0.0,0.0,C,C,0.0,0.0,2.1
Colombia,Jalisco,2.3,0.3,-1.2,20.0,40.2,-15.9,5.4,6.8,6.0,0.3,22.6,3.2,3.6,2.2,4.3,0.6,3.2,C,104.0
Colombia,Michoacán de Ocampo,C,C,C,0.0,0.0,C,C,0.0,C,5.6,2.8,C,0.0,0.0,C,C,0.0,0.0,15.7
Colombia,Morelos,0.0,8.5,1.7,C,0.0,C,0.0,0.3,C,C,0.5,C,0.9,C,0.7,C,C,0.0,15.9
Colombia,Nayarit,0.3,C,0.0,0.0,0.0,C,C,0.0,C,C,C,C,0.0,0.0,0.2,-0.1,2.1,C,3.2
Colombia,Nuevo León,C,0.7,0.0,-1.4,0.1,18.3,0.0,8.1,0.0,0.5,5.4,3.6,3.1,18.3,4.1,0.8,5.9,0.0,80.8
Colombia,Oaxaca,0.0,C,C,0.0,0.0,C,C,0.0,C,0.3,0.6,C,0.0,0.0,C,C,0.0,0.0,1.9
Colombia,Puebla,C,C,-1.7,C,0.0,16.3,C,0.0,C,C,2.5,1.2,2.1,1.2,2.1,-1.1,2.1,0.0,45.2
Colombia,Querétaro,C,3.5,0.2,C,C,0.0,2.5,0.0,0.0,0.2,1.7,0.8,1.8,1.3,2.7,C,0.2,0.0,17.0
Colombia,Quintana Roo,C,0.4,0.0,0.7,0.0,1.3,1.1,0.2,0.7,1.0,0.8,2.3,1.8,2.8,1.9,7.4,6.1,1.4,30.4
Colombia,San Luis Potosí,0.0,C,C,0.0,0.0,0.5,C,0.0,C,0.1,C,C,0.0,C,-0.1,C,0.0,0.0,2.4
Colombia,Sinaloa,0.0,C,C,0.0,0.0,0.0,C,0.0,C,0.1,0.9,C,0.0,C,C,C,0.0,0.0,2.3
Colombia,Sonora,0.0,C,C,0.0,0.0,C,C,0.0,C,0.2,C,C,1.5,C,1.5,-0.1,3.1,0.0,10.8
Colombia,Tabasco,C,C,32.0,8.8,6.0,1.3,3.6,-19.0,32.4,0.4,0.7,C,0.1,C,0.4,-0.3,0.0,0.0,67.5
Colombia,Tamaulipas,C,-15.5,10.9,C,7.0,C,3.9,0.0,C,0.2,C,8.9,-3.3,0.5,1.1,-0.2,C,0.0,26.1
Colombia,Tlaxcala,0.0,C,C,0.0,0.0,C,C,0.0,C,C,C,C,0.0,0.0,C,C,0.0,0.0,0.4
Colombia,Veracruz de Ignacio de la Llave,C,C,C,0.0,C,0.3,0.2,0.1,C,0.1,C,4.0,C,26.5,0.9,31.2,C,0.0,83.3
Colombia,Yucatán,C,C,0.0,C,C,9.2,C,0.1,0.0,0.3,1.2,0.8,1.6,1.0,2.1,0.6,4.2,C,36.4
Colombia,Zacatecas,0.0,C,C,0.0,0.0,C,C,0.0,C,C,C,C,0.0,0.0,C,C,0.0,0.0,0.4
"Corea, República de",Aguascalientes,0.0,5.1,C,C,C,C,7.2,2.0,2.7,0.0,C,C,C,C,C,C,C,0.0,46.9
"Corea, República de",Baja California,64.2,24.3,64.7,21.4,98.4,-7.6,107.5,194.6,277.6,119.4,184.4,77.2,70.7,82.8,111.2,171.9,126.2,42.0,"1,831.0"
"Corea, República de",Baja California Sur,C,C,140.2,C,169.6,C,226.6,C,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,964.4
"Corea, República de",Chiapas,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,-2.1,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1
"Corea, República de",Chihuahua,C,C,C,C,C,C,C,C,C,27.5,C,C,C,30.3,C,C,C,C,419.8
"Corea, República de",Ciudad de México,14.3,7.2,8.9,8.5,12.7,1.0,14.6,34.5,16.3,65.0,339.5,228.4,181.0,-113.0,81.0,256.5,247.4,C,"1,416.9"
"Corea, República de",Coahuila de Zaragoza,C,C,0.0,0.0,0.0,C,0.0,C,C,C,C,26.6,1.5,67.9,28.9,32.8,12.7,0.0,226.6
"Corea, República de",Colima,0.0,0.0,C,C,C,C,C,12.8,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.6
"Corea, República de",Durango,C,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,-0.5
"Corea, República de",Estado de México,3.5,20.9,0.5,4.1,0.8,C,22.0,0.3,3.1,-38.0,55.9,C,-14.5,-7.1,-34.3,-1.6,41.1,0.0,56.6
"Corea, República de",Guanajuato,0.2,9.5,16.7,4.1,5.0,17.9,5.2,3.3,5.8,-0.6,C,C,C,-50.7,C,19.3,C,0.0,95.1
"Corea, República de",Hidalgo,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
"Corea, República de",Jalisco,0.2,0.0,6.8,-5.1,0.3,0.3,0.3,0.1,0.2,C,3.4,C,C,C,C,C,C,0.0,9.3
"Corea, República de",Michoacán de Ocampo,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.0,C,C,C,C,C,0.0,0.0,0.0,C
"Corea, República de",Morelos,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
"Corea, República de",Nuevo León,39.1,1.2,209.5,-0.5,-26.1,-2.1,4.0,72.2,206.5,726.2,373.1,-128.7,226.7,270.5,353.0,84.8,155.6,33.3,"2,598.2"
"Corea, República de",Puebla,0.1,9.3,17.7,4.7,C,16.0,7.0,5.4,4.4,C,80.6,C,C,-58.0,C,C,C,C,176.8
"Corea, República de",Querétaro,4.0,3.5,16.9,7.7,13.7,5.2,19.2,4.2,23.8,21.4,0.0,C,11.5,8.2,6.6,59.3,-19.1,C,185.6
"Corea, República de",Quintana Roo,C,0.0,C,0.0,0.0,C,0.3,C,C,0.0,0.0,0.0,C,0.0,C,-6.6,0.3,C,15.7
"Corea, República de",San Luis Potosí,0.0,7.3,C,C,C,16.8,3.5,5.9,C,C,C,C,45.5,-63.3,C,12.7,C,0.0,65.0
"Corea, República de",Sonora,0.0,0.0,0.0,0.1,C,C,0.1,0.0,0.1,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,27.3
"Corea, República de",Tabasco,C,0.0,0.1,0.1,C,C,0.2,0.1,0.3,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,1.1
"Corea, República de",Tamaulipas,9.5,68.5,90.5,28.7,44.1,89.7,32.2,87.9,44.2,44.3,58.2,26.3,17.5,47.9,20.2,47.3,52.8,C,818.8
"Corea, República de",Tlaxcala,0.0,C,C,C,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
"Corea, República de",Veracruz de Ignacio de la Llave,0.0,C,C,C,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1
"Corea, República de",Yucatán,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8
"Corea, República de",Zacatecas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C
Costa Rica,Baja California,C,C,2.9,C,C,1.1,C,0.0,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,11.9
Costa Rica,Baja California Sur,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,C,C,0.0,0.7
Costa Rica,Campeche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Costa Rica,Chiapas,0.0,C,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Costa Rica,Chihuahua,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
Costa Rica,Ciudad de México,0.0,0.0,0.0,1.0,1.1,0.5,0.1,0.3,0.0,0.0,C,1.5,0.0,2.4,6.0,1.0,7.1,0.0,21.0
Costa Rica,Colima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
